item_id,transaction_id,product_id,product_name,category,price
1300,684,4,Latte,Coffee,4.5
1301,685,15,Banana Bread,Pastry,3.5
1302,685,16,Avocado Toast,Food,8.5
1303,686,7,Cold Brew,Coffee,4.5
1304,686,3,Cappuccino,Coffee,4.0
1305,687,14,Blueberry Muffin,Pastry,3.25
1306,687,18,Granola Bowl,Food,7.0
1307,687,20,Caesar Salad,Food,8.0
1308,687,11,Fresh OJ,Cold Drink,3.5
1309,688,18,Granola Bowl,Food,7.0
1310,689,17,Bagel & Cream Cheese,Food,5.5
1311,689,4,Latte,Coffee,4.5
1312,689,14,Blueberry Muffin,Pastry,3.25
1313,690,13,Croissant,Pastry,3.0
1314,690,7,Cold Brew,Coffee,4.5
1315,691,13,Croissant,Pastry,3.0
1316,691,2,Americano,Coffee,3.0
1317,691,1,Espresso,Coffee,2.5
1318,691,1,Espresso,Coffee,2.5
1319,692,16,Avocado Toast,Food,8.5
1320,693,16,Avocado Toast,Food,8.5
1321,693,5,Flat White,Coffee,4.0
1322,694,14,Blueberry Muffin,Pastry,3.25
1323,694,4,Latte,Coffee,4.5
1324,695,5,Flat White,Coffee,4.0
1325,696,20,Caesar Salad,Food,8.0
1326,696,15,Banana Bread,Pastry,3.5
1327,696,7,Cold Brew,Coffee,4.5
1328,696,1,Espresso,Coffee,2.5
1329,697,1,Espresso,Coffee,2.5
1330,697,13,Croissant,Pastry,3.0
1331,697,15,Banana Bread,Pastry,3.5
1332,697,4,Latte,Coffee,4.5
1333,698,7,Cold Brew,Coffee,4.5
1334,698,14,Blueberry Muffin,Pastry,3.25
1335,699,4,Latte,Coffee,4.5
1336,699,15,Banana Bread,Pastry,3.5
1337,700,4,Latte,Coffee,4.5
1338,700,14,Blueberry Muffin,Pastry,3.25
1339,701,4,Latte,Coffee,4.5
1340,701,12,Smoothie,Cold Drink,5.0
1341,702,13,Croissant,Pastry,3.0
1342,702,5,Flat White,Coffee,4.0
1343,702,3,Cappuccino,Coffee,4.0
1344,703,20,Caesar Salad,Food,8.0
1345,704,4,Latte,Coffee,4.5
1346,704,7,Cold Brew,Coffee,4.5
1347,705,15,Banana Bread,Pastry,3.5
1348,705,2,Americano,Coffee,3.0
1349,706,4,Latte,Coffee,4.5
1350,706,13,Croissant,Pastry,3.0
1351,706,6,Mocha,Coffee,4.75
1352,707,19,Club Sandwich,Food,9.0
1353,707,13,Croissant,Pastry,3.0
1354,707,1,Espresso,Coffee,2.5
1355,708,17,Bagel & Cream Cheese,Food,5.5
1356,708,5,Flat White,Coffee,4.0
1357,708,4,Latte,Coffee,4.5
1358,709,11,Fresh OJ,Cold Drink,3.5
1359,709,3,Cappuccino,Coffee,4.0
1360,709,5,Flat White,Coffee,4.0
1361,710,1,Espresso,Coffee,2.5
1362,710,2,Americano,Coffee,3.0
1363,710,2,Americano,Coffee,3.0
1364,711,1,Espresso,Coffee,2.5
1365,711,11,Fresh OJ,Cold Drink,3.5
1366,712,5,Flat White,Coffee,4.0
1367,712,15,Banana Bread,Pastry,3.5
1368,713,19,Club Sandwich,Food,9.0
1369,714,4,Latte,Coffee,4.5
1370,714,15,Banana Bread,Pastry,3.5
1371,715,4,Latte,Coffee,4.5
1372,715,7,Cold Brew,Coffee,4.5
1373,715,8,Green Tea,Tea,2.75
1374,715,19,Club Sandwich,Food,9.0
1375,716,3,Cappuccino,Coffee,4.0
1376,716,13,Croissant,Pastry,3.0
1377,717,1,Espresso,Coffee,2.5
1378,717,8,Green Tea,Tea,2.75
1379,717,13,Croissant,Pastry,3.0
1380,718,1,Espresso,Coffee,2.5
1381,718,14,Blueberry Muffin,Pastry,3.25
1382,719,3,Cappuccino,Coffee,4.0
1383,720,5,Flat White,Coffee,4.0
1384,720,4,Latte,Coffee,4.5
1385,720,1,Espresso,Coffee,2.5
1386,720,20,Caesar Salad,Food,8.0
1387,721,4,Latte,Coffee,4.5
1388,721,3,Cappuccino,Coffee,4.0
1389,721,10,Herbal Infusion,Tea,2.75
1390,722,13,Croissant,Pastry,3.0
1391,723,14,Blueberry Muffin,Pastry,3.25
1392,724,16,Avocado Toast,Food,8.5
1393,724,7,Cold Brew,Coffee,4.5
1394,725,2,Americano,Coffee,3.0
1395,726,11,Fresh OJ,Cold Drink,3.5
1396,727,12,Smoothie,Cold Drink,5.0
1397,727,4,Latte,Coffee,4.5
1398,727,13,Croissant,Pastry,3.0
1399,728,12,Smoothie,Cold Drink,5.0
1400,729,1,Espresso,Coffee,2.5
1401,729,3,Cappuccino,Coffee,4.0
1402,730,4,Latte,Coffee,4.5
1403,730,19,Club Sandwich,Food,9.0
1404,731,15,Banana Bread,Pastry,3.5
1405,732,2,Americano,Coffee,3.0
1406,732,15,Banana Bread,Pastry,3.5
1407,733,3,Cappuccino,Coffee,4.0
1408,734,15,Banana Bread,Pastry,3.5
1409,734,13,Croissant,Pastry,3.0
1410,734,3,Cappuccino,Coffee,4.0
1411,735,11,Fresh OJ,Cold Drink,3.5
1412,735,14,Blueberry Muffin,Pastry,3.25
1413,736,10,Herbal Infusion,Tea,2.75
1414,737,7,Cold Brew,Coffee,4.5
1415,737,12,Smoothie,Cold Drink,5.0
1416,738,8,Green Tea,Tea,2.75
1417,738,3,Cappuccino,Coffee,4.0
1418,738,18,Granola Bowl,Food,7.0
1419,738,1,Espresso,Coffee,2.5
1420,739,7,Cold Brew,Coffee,4.5
1421,739,2,Americano,Coffee,3.0
1422,739,1,Espresso,Coffee,2.5
1423,740,14,Blueberry Muffin,Pastry,3.25
1424,740,11,Fresh OJ,Cold Drink,3.5
1425,740,4,Latte,Coffee,4.5
1426,741,4,Latte,Coffee,4.5
1427,742,1,Espresso,Coffee,2.5
1428,742,7,Cold Brew,Coffee,4.5
1429,743,3,Cappuccino,Coffee,4.0
1430,744,2,Americano,Coffee,3.0
1431,745,3,Cappuccino,Coffee,4.0
1432,746,9,Chai Latte,Tea,4.0
1433,746,17,Bagel & Cream Cheese,Food,5.5
1434,747,4,Latte,Coffee,4.5
1435,747,4,Latte,Coffee,4.5
1436,748,1,Espresso,Coffee,2.5
1437,749,2,Americano,Coffee,3.0
1438,749,8,Green Tea,Tea,2.75
1439,749,1,Espresso,Coffee,2.5
1440,750,13,Croissant,Pastry,3.0
1441,751,14,Blueberry Muffin,Pastry,3.25
1442,751,1,Espresso,Coffee,2.5
1443,751,7,Cold Brew,Coffee,4.5
1444,752,14,Blueberry Muffin,Pastry,3.25
1445,752,1,Espresso,Coffee,2.5
1446,753,4,Latte,Coffee,4.5
1447,754,17,Bagel & Cream Cheese,Food,5.5
1448,755,2,Americano,Coffee,3.0
1449,755,5,Flat White,Coffee,4.0
1450,755,12,Smoothie,Cold Drink,5.0
1451,756,20,Caesar Salad,Food,8.0
1452,757,14,Blueberry Muffin,Pastry,3.25
1453,757,14,Blueberry Muffin,Pastry,3.25
1454,757,15,Banana Bread,Pastry,3.5
1455,758,5,Flat White,Coffee,4.0
1456,759,18,Granola Bowl,Food,7.0
1457,759,7,Cold Brew,Coffee,4.5
1458,759,5,Flat White,Coffee,4.0
1459,760,6,Mocha,Coffee,4.75
1460,761,2,Americano,Coffee,3.0
1461,762,6,Mocha,Coffee,4.75
1462,762,14,Blueberry Muffin,Pastry,3.25
1463,763,5,Flat White,Coffee,4.0
1464,763,11,Fresh OJ,Cold Drink,3.5
1465,764,4,Latte,Coffee,4.5
1466,764,2,Americano,Coffee,3.0
1467,765,1,Espresso,Coffee,2.5
1468,765,5,Flat White,Coffee,4.0
1469,766,20,Caesar Salad,Food,8.0
1470,767,20,Caesar Salad,Food,8.0
1471,768,13,Croissant,Pastry,3.0
1472,768,20,Caesar Salad,Food,8.0
1473,769,19,Club Sandwich,Food,9.0
1474,770,5,Flat White,Coffee,4.0
1475,770,14,Blueberry Muffin,Pastry,3.25
1476,770,7,Cold Brew,Coffee,4.5
1477,770,4,Latte,Coffee,4.5
1478,771,13,Croissant,Pastry,3.0
1479,771,14,Blueberry Muffin,Pastry,3.25
1480,772,16,Avocado Toast,Food,8.5
1481,773,19,Club Sandwich,Food,9.0
1482,774,2,Americano,Coffee,3.0
1483,774,8,Green Tea,Tea,2.75
1484,775,6,Mocha,Coffee,4.75
1485,775,14,Blueberry Muffin,Pastry,3.25
1486,776,7,Cold Brew,Coffee,4.5
1487,777,14,Blueberry Muffin,Pastry,3.25
1488,778,4,Latte,Coffee,4.5
1489,779,1,Espresso,Coffee,2.5
1490,780,3,Cappuccino,Coffee,4.0
1491,780,16,Avocado Toast,Food,8.5
1492,780,4,Latte,Coffee,4.5
1493,780,8,Green Tea,Tea,2.75
1494,781,1,Espresso,Coffee,2.5
1495,782,13,Croissant,Pastry,3.0
1496,783,2,Americano,Coffee,3.0
1497,784,12,Smoothie,Cold Drink,5.0
1498,784,7,Cold Brew,Coffee,4.5
1499,784,13,Croissant,Pastry,3.0
1500,784,2,Americano,Coffee,3.0
1501,785,4,Latte,Coffee,4.5
1502,786,5,Flat White,Coffee,4.0
1503,786,4,Latte,Coffee,4.5
1504,786,9,Chai Latte,Tea,4.0
1505,786,19,Club Sandwich,Food,9.0
1506,787,4,Latte,Coffee,4.5
1507,788,11,Fresh OJ,Cold Drink,3.5
1508,789,18,Granola Bowl,Food,7.0
1509,790,12,Smoothie,Cold Drink,5.0
1510,790,16,Avocado Toast,Food,8.5
1511,790,9,Chai Latte,Tea,4.0
1512,791,1,Espresso,Coffee,2.5
1513,792,7,Cold Brew,Coffee,4.5
1514,793,2,Americano,Coffee,3.0
1515,793,2,Americano,Coffee,3.0
1516,794,6,Mocha,Coffee,4.75
1517,794,15,Banana Bread,Pastry,3.5
1518,794,2,Americano,Coffee,3.0
1519,794,1,Espresso,Coffee,2.5
1520,795,11,Fresh OJ,Cold Drink,3.5
1521,795,7,Cold Brew,Coffee,4.5
1522,796,2,Americano,Coffee,3.0
1523,797,19,Club Sandwich,Food,9.0
1524,797,19,Club Sandwich,Food,9.0
1525,797,5,Flat White,Coffee,4.0
1526,798,11,Fresh OJ,Cold Drink,3.5
1527,799,14,Blueberry Muffin,Pastry,3.25
1528,800,2,Americano,Coffee,3.0
1529,800,16,Avocado Toast,Food,8.5
1530,800,20,Caesar Salad,Food,8.0
1531,801,2,Americano,Coffee,3.0
1532,802,8,Green Tea,Tea,2.75
1533,803,10,Herbal Infusion,Tea,2.75
1534,804,19,Club Sandwich,Food,9.0
1535,804,5,Flat White,Coffee,4.0
1536,804,1,Espresso,Coffee,2.5
1537,805,2,Americano,Coffee,3.0
1538,805,6,Mocha,Coffee,4.75
1539,806,16,Avocado Toast,Food,8.5
1540,807,11,Fresh OJ,Cold Drink,3.5
1541,807,4,Latte,Coffee,4.5
1542,808,20,Caesar Salad,Food,8.0
1543,808,8,Green Tea,Tea,2.75
1544,808,2,Americano,Coffee,3.0
1545,808,7,Cold Brew,Coffee,4.5
1546,809,1,Espresso,Coffee,2.5
1547,810,12,Smoothie,Cold Drink,5.0
1548,811,13,Croissant,Pastry,3.0
1549,812,19,Club Sandwich,Food,9.0
1550,812,1,Espresso,Coffee,2.5
1551,813,1,Espresso,Coffee,2.5
1552,814,4,Latte,Coffee,4.5
1553,815,10,Herbal Infusion,Tea,2.75
1554,815,7,Cold Brew,Coffee,4.5
1555,816,12,Smoothie,Cold Drink,5.0
1556,816,5,Flat White,Coffee,4.0
1557,816,20,Caesar Salad,Food,8.0
1558,816,4,Latte,Coffee,4.5
1559,817,1,Espresso,Coffee,2.5
1560,817,17,Bagel & Cream Cheese,Food,5.5
1561,818,13,Croissant,Pastry,3.0
1562,819,4,Latte,Coffee,4.5
1563,820,10,Herbal Infusion,Tea,2.75
1564,820,18,Granola Bowl,Food,7.0
1565,820,4,Latte,Coffee,4.5
1566,821,10,Herbal Infusion,Tea,2.75
1567,822,15,Banana Bread,Pastry,3.5
1568,822,5,Flat White,Coffee,4.0
1569,823,1,Espresso,Coffee,2.5
1570,823,17,Bagel & Cream Cheese,Food,5.5
1571,823,3,Cappuccino,Coffee,4.0
1572,823,4,Latte,Coffee,4.5
1573,824,11,Fresh OJ,Cold Drink,3.5
1574,824,11,Fresh OJ,Cold Drink,3.5
1575,824,4,Latte,Coffee,4.5
1576,825,8,Green Tea,Tea,2.75
1577,825,4,Latte,Coffee,4.5
1578,825,13,Croissant,Pastry,3.0
1579,826,9,Chai Latte,Tea,4.0
1580,826,17,Bagel & Cream Cheese,Food,5.5
1581,827,7,Cold Brew,Coffee,4.5
1582,827,19,Club Sandwich,Food,9.0
1583,827,9,Chai Latte,Tea,4.0
1584,828,4,Latte,Coffee,4.5
1585,828,14,Blueberry Muffin,Pastry,3.25
1586,829,6,Mocha,Coffee,4.75
1587,830,2,Americano,Coffee,3.0
1588,831,3,Cappuccino,Coffee,4.0
1589,831,4,Latte,Coffee,4.5
1590,831,1,Espresso,Coffee,2.5
1591,831,15,Banana Bread,Pastry,3.5
1592,832,1,Espresso,Coffee,2.5
1593,833,6,Mocha,Coffee,4.75
1594,833,5,Flat White,Coffee,4.0
1595,833,13,Croissant,Pastry,3.0
1596,834,9,Chai Latte,Tea,4.0
1597,834,16,Avocado Toast,Food,8.5
1598,834,19,Club Sandwich,Food,9.0
1599,835,16,Avocado Toast,Food,8.5
1600,836,2,Americano,Coffee,3.0
1601,837,9,Chai Latte,Tea,4.0
1602,838,4,Latte,Coffee,4.5
1603,839,13,Croissant,Pastry,3.0
1604,840,13,Croissant,Pastry,3.0
1605,840,4,Latte,Coffee,4.5
1606,840,5,Flat White,Coffee,4.0
1607,841,4,Latte,Coffee,4.5
1608,841,7,Cold Brew,Coffee,4.5
1609,842,17,Bagel & Cream Cheese,Food,5.5
1610,843,15,Banana Bread,Pastry,3.5
1611,843,4,Latte,Coffee,4.5
1612,844,18,Granola Bowl,Food,7.0
1613,844,2,Americano,Coffee,3.0
1614,845,9,Chai Latte,Tea,4.0
1615,845,4,Latte,Coffee,4.5
1616,846,6,Mocha,Coffee,4.75
1617,847,16,Avocado Toast,Food,8.5
1618,847,15,Banana Bread,Pastry,3.5
1619,847,16,Avocado Toast,Food,8.5
1620,847,13,Croissant,Pastry,3.0
1621,847,15,Banana Bread,Pastry,3.5
1622,848,3,Cappuccino,Coffee,4.0
1623,848,6,Mocha,Coffee,4.75
1624,848,3,Cappuccino,Coffee,4.0
1625,849,3,Cappuccino,Coffee,4.0
1626,849,2,Americano,Coffee,3.0
1627,850,11,Fresh OJ,Cold Drink,3.5
1628,850,2,Americano,Coffee,3.0
1629,851,18,Granola Bowl,Food,7.0
1630,852,17,Bagel & Cream Cheese,Food,5.5
1631,853,3,Cappuccino,Coffee,4.0
1632,854,4,Latte,Coffee,4.5
1633,855,7,Cold Brew,Coffee,4.5
1634,855,1,Espresso,Coffee,2.5
1635,856,6,Mocha,Coffee,4.75
1636,857,7,Cold Brew,Coffee,4.5
1637,857,5,Flat White,Coffee,4.0
1638,857,12,Smoothie,Cold Drink,5.0
1639,858,4,Latte,Coffee,4.5
1640,858,6,Mocha,Coffee,4.75
1641,859,17,Bagel & Cream Cheese,Food,5.5
1642,859,2,Americano,Coffee,3.0
1643,859,4,Latte,Coffee,4.5
1644,859,9,Chai Latte,Tea,4.0
1645,860,16,Avocado Toast,Food,8.5
1646,860,14,Blueberry Muffin,Pastry,3.25
1647,860,18,Granola Bowl,Food,7.0
1648,861,7,Cold Brew,Coffee,4.5
1649,861,3,Cappuccino,Coffee,4.0
1650,862,3,Cappuccino,Coffee,4.0
1651,862,1,Espresso,Coffee,2.5
1652,863,18,Granola Bowl,Food,7.0
1653,864,2,Americano,Coffee,3.0
1654,865,14,Blueberry Muffin,Pastry,3.25
1655,865,16,Avocado Toast,Food,8.5
1656,865,10,Herbal Infusion,Tea,2.75
1657,866,3,Cappuccino,Coffee,4.0
1658,866,18,Granola Bowl,Food,7.0
1659,867,20,Caesar Salad,Food,8.0
1660,868,1,Espresso,Coffee,2.5
1661,869,20,Caesar Salad,Food,8.0
1662,870,10,Herbal Infusion,Tea,2.75
1663,870,3,Cappuccino,Coffee,4.0
1664,870,1,Espresso,Coffee,2.5
1665,870,13,Croissant,Pastry,3.0
1666,871,4,Latte,Coffee,4.5
1667,872,6,Mocha,Coffee,4.75
1668,873,4,Latte,Coffee,4.5
1669,873,13,Croissant,Pastry,3.0
1670,873,2,Americano,Coffee,3.0
1671,874,11,Fresh OJ,Cold Drink,3.5
1672,875,5,Flat White,Coffee,4.0
1673,876,12,Smoothie,Cold Drink,5.0
1674,877,2,Americano,Coffee,3.0
1675,878,1,Espresso,Coffee,2.5
1676,879,4,Latte,Coffee,4.5
1677,879,4,Latte,Coffee,4.5
1678,880,6,Mocha,Coffee,4.75
1679,881,7,Cold Brew,Coffee,4.5
1680,881,16,Avocado Toast,Food,8.5
1681,882,13,Croissant,Pastry,3.0
1682,883,7,Cold Brew,Coffee,4.5
1683,883,6,Mocha,Coffee,4.75
1684,884,13,Croissant,Pastry,3.0
1685,885,13,Croissant,Pastry,3.0
1686,885,3,Cappuccino,Coffee,4.0
1687,885,1,Espresso,Coffee,2.5
1688,886,9,Chai Latte,Tea,4.0
1689,886,2,Americano,Coffee,3.0
1690,886,15,Banana Bread,Pastry,3.5
1691,887,8,Green Tea,Tea,2.75
1692,887,1,Espresso,Coffee,2.5
1693,888,2,Americano,Coffee,3.0
1694,889,10,Herbal Infusion,Tea,2.75
1695,889,4,Latte,Coffee,4.5
1696,890,16,Avocado Toast,Food,8.5
1697,890,8,Green Tea,Tea,2.75
1698,891,17,Bagel & Cream Cheese,Food,5.5
1699,892,7,Cold Brew,Coffee,4.5
1700,893,18,Granola Bowl,Food,7.0
1701,894,6,Mocha,Coffee,4.75
1702,894,6,Mocha,Coffee,4.75
1703,895,13,Croissant,Pastry,3.0
1704,896,15,Banana Bread,Pastry,3.5
1705,897,5,Flat White,Coffee,4.0
1706,897,4,Latte,Coffee,4.5
1707,897,13,Croissant,Pastry,3.0
1708,897,3,Cappuccino,Coffee,4.0
1709,898,10,Herbal Infusion,Tea,2.75
1710,899,17,Bagel & Cream Cheese,Food,5.5
1711,899,17,Bagel & Cream Cheese,Food,5.5
1712,899,12,Smoothie,Cold Drink,5.0
1713,899,2,Americano,Coffee,3.0
1714,900,15,Banana Bread,Pastry,3.5
1715,900,12,Smoothie,Cold Drink,5.0
1716,900,17,Bagel & Cream Cheese,Food,5.5
1717,900,2,Americano,Coffee,3.0
1718,901,5,Flat White,Coffee,4.0
1719,902,5,Flat White,Coffee,4.0
1720,903,16,Avocado Toast,Food,8.5
1721,904,13,Croissant,Pastry,3.0
1722,904,3,Cappuccino,Coffee,4.0
1723,905,19,Club Sandwich,Food,9.0
1724,905,9,Chai Latte,Tea,4.0
1725,905,13,Croissant,Pastry,3.0
1726,905,19,Club Sandwich,Food,9.0
1727,906,3,Cappuccino,Coffee,4.0
1728,906,1,Espresso,Coffee,2.5
1729,906,15,Banana Bread,Pastry,3.5
1730,906,13,Croissant,Pastry,3.0
1731,906,13,Croissant,Pastry,3.0
1732,907,20,Caesar Salad,Food,8.0
1733,907,6,Mocha,Coffee,4.75
1734,907,17,Bagel & Cream Cheese,Food,5.5
1735,908,9,Chai Latte,Tea,4.0
1736,909,15,Banana Bread,Pastry,3.5
1737,909,13,Croissant,Pastry,3.0
1738,910,9,Chai Latte,Tea,4.0
1739,911,9,Chai Latte,Tea,4.0
1740,912,4,Latte,Coffee,4.5
1741,912,16,Avocado Toast,Food,8.5
1742,913,5,Flat White,Coffee,4.0
1743,913,1,Espresso,Coffee,2.5
1744,914,20,Caesar Salad,Food,8.0
1745,915,11,Fresh OJ,Cold Drink,3.5
1746,915,5,Flat White,Coffee,4.0
1747,916,9,Chai Latte,Tea,4.0
1748,917,1,Espresso,Coffee,2.5
1749,917,1,Espresso,Coffee,2.5
1750,917,17,Bagel & Cream Cheese,Food,5.5
1751,918,9,Chai Latte,Tea,4.0
1752,918,6,Mocha,Coffee,4.75
1753,919,8,Green Tea,Tea,2.75
1754,919,20,Caesar Salad,Food,8.0
1755,919,16,Avocado Toast,Food,8.5
1756,920,9,Chai Latte,Tea,4.0
1757,920,13,Croissant,Pastry,3.0
1758,921,11,Fresh OJ,Cold Drink,3.5
1759,921,6,Mocha,Coffee,4.75
1760,921,2,Americano,Coffee,3.0
1761,921,10,Herbal Infusion,Tea,2.75
1762,922,1,Espresso,Coffee,2.5
1763,923,3,Cappuccino,Coffee,4.0
1764,923,16,Avocado Toast,Food,8.5
1765,923,8,Green Tea,Tea,2.75
1766,924,10,Herbal Infusion,Tea,2.75
1767,924,18,Granola Bowl,Food,7.0
1768,925,13,Croissant,Pastry,3.0
1769,925,2,Americano,Coffee,3.0
1770,925,14,Blueberry Muffin,Pastry,3.25
1771,926,5,Flat White,Coffee,4.0
1772,926,1,Espresso,Coffee,2.5
1773,926,13,Croissant,Pastry,3.0
1774,927,12,Smoothie,Cold Drink,5.0
1775,928,19,Club Sandwich,Food,9.0
1776,929,13,Croissant,Pastry,3.0
1777,930,17,Bagel & Cream Cheese,Food,5.5
1778,930,7,Cold Brew,Coffee,4.5
1779,931,1,Espresso,Coffee,2.5
1780,931,7,Cold Brew,Coffee,4.5
1781,931,6,Mocha,Coffee,4.75
1782,932,4,Latte,Coffee,4.5
1783,932,3,Cappuccino,Coffee,4.0
1784,933,19,Club Sandwich,Food,9.0
1785,934,17,Bagel & Cream Cheese,Food,5.5
1786,935,14,Blueberry Muffin,Pastry,3.25
1787,935,5,Flat White,Coffee,4.0
1788,936,6,Mocha,Coffee,4.75
1789,937,15,Banana Bread,Pastry,3.5
1790,938,8,Green Tea,Tea,2.75
1791,938,15,Banana Bread,Pastry,3.5
1792,938,2,Americano,Coffee,3.0
1793,939,1,Espresso,Coffee,2.5
1794,939,16,Avocado Toast,Food,8.5
1795,940,18,Granola Bowl,Food,7.0
1796,941,11,Fresh OJ,Cold Drink,3.5
1797,941,8,Green Tea,Tea,2.75
1798,942,16,Avocado Toast,Food,8.5
1799,942,14,Blueberry Muffin,Pastry,3.25
1800,943,19,Club Sandwich,Food,9.0
1801,943,13,Croissant,Pastry,3.0
1802,943,20,Caesar Salad,Food,8.0
1803,944,4,Latte,Coffee,4.5
1804,944,18,Granola Bowl,Food,7.0
1805,944,2,Americano,Coffee,3.0
1806,944,18,Granola Bowl,Food,7.0
1807,944,12,Smoothie,Cold Drink,5.0
1808,945,8,Green Tea,Tea,2.75
1809,945,6,Mocha,Coffee,4.75
1810,946,13,Croissant,Pastry,3.0
1811,946,13,Croissant,Pastry,3.0
1812,946,5,Flat White,Coffee,4.0
1813,947,2,Americano,Coffee,3.0
1814,947,5,Flat White,Coffee,4.0
1815,947,3,Cappuccino,Coffee,4.0
1816,947,1,Espresso,Coffee,2.5
1817,947,14,Blueberry Muffin,Pastry,3.25
1818,948,14,Blueberry Muffin,Pastry,3.25
1819,949,12,Smoothie,Cold Drink,5.0
1820,949,1,Espresso,Coffee,2.5
1821,950,3,Cappuccino,Coffee,4.0
1822,950,3,Cappuccino,Coffee,4.0
1823,951,14,Blueberry Muffin,Pastry,3.25
1824,951,2,Americano,Coffee,3.0
1825,952,1,Espresso,Coffee,2.5
1826,952,20,Caesar Salad,Food,8.0
1827,952,13,Croissant,Pastry,3.0
1828,953,1,Espresso,Coffee,2.5
1829,953,19,Club Sandwich,Food,9.0
1830,953,7,Cold Brew,Coffee,4.5
1831,953,20,Caesar Salad,Food,8.0
1832,954,3,Cappuccino,Coffee,4.0
1833,954,4,Latte,Coffee,4.5
1834,954,6,Mocha,Coffee,4.75
1835,954,7,Cold Brew,Coffee,4.5
1836,955,14,Blueberry Muffin,Pastry,3.25
1837,956,12,Smoothie,Cold Drink,5.0
1838,957,4,Latte,Coffee,4.5
1839,958,4,Latte,Coffee,4.5
1840,958,1,Espresso,Coffee,2.5
1841,959,1,Espresso,Coffee,2.5
1842,960,4,Latte,Coffee,4.5
1843,960,12,Smoothie,Cold Drink,5.0
1844,961,2,Americano,Coffee,3.0
1845,962,7,Cold Brew,Coffee,4.5
1846,963,7,Cold Brew,Coffee,4.5
1847,963,4,Latte,Coffee,4.5
1848,964,3,Cappuccino,Coffee,4.0
1849,964,10,Herbal Infusion,Tea,2.75
1850,965,15,Banana Bread,Pastry,3.5
1851,966,9,Chai Latte,Tea,4.0
1852,966,2,Americano,Coffee,3.0
1853,967,13,Croissant,Pastry,3.0
1854,967,1,Espresso,Coffee,2.5
1855,968,1,Espresso,Coffee,2.5
1856,969,10,Herbal Infusion,Tea,2.75
1857,969,5,Flat White,Coffee,4.0
1858,969,4,Latte,Coffee,4.5
1859,969,4,Latte,Coffee,4.5
1860,970,4,Latte,Coffee,4.5
1861,971,5,Flat White,Coffee,4.0
1862,971,6,Mocha,Coffee,4.75
1863,971,16,Avocado Toast,Food,8.5
1864,972,13,Croissant,Pastry,3.0
1865,972,18,Granola Bowl,Food,7.0
1866,973,14,Blueberry Muffin,Pastry,3.25
1867,973,5,Flat White,Coffee,4.0
1868,973,10,Herbal Infusion,Tea,2.75
1869,974,13,Croissant,Pastry,3.0
1870,975,16,Avocado Toast,Food,8.5
1871,976,2,Americano,Coffee,3.0
1872,977,13,Croissant,Pastry,3.0
1873,977,18,Granola Bowl,Food,7.0
1874,978,12,Smoothie,Cold Drink,5.0
1875,979,1,Espresso,Coffee,2.5
1876,980,13,Croissant,Pastry,3.0
1877,980,8,Green Tea,Tea,2.75
1878,981,8,Green Tea,Tea,2.75
1879,981,4,Latte,Coffee,4.5
1880,981,6,Mocha,Coffee,4.75
1881,982,17,Bagel & Cream Cheese,Food,5.5
1882,983,5,Flat White,Coffee,4.0
1883,983,9,Chai Latte,Tea,4.0
1884,983,2,Americano,Coffee,3.0
1885,984,12,Smoothie,Cold Drink,5.0
1886,985,5,Flat White,Coffee,4.0
1887,986,16,Avocado Toast,Food,8.5
1888,987,1,Espresso,Coffee,2.5
1889,988,16,Avocado Toast,Food,8.5
1890,989,14,Blueberry Muffin,Pastry,3.25
1891,989,18,Granola Bowl,Food,7.0
1892,990,15,Banana Bread,Pastry,3.5
1893,990,1,Espresso,Coffee,2.5
1894,990,13,Croissant,Pastry,3.0
1895,991,11,Fresh OJ,Cold Drink,3.5
1896,992,6,Mocha,Coffee,4.75
1897,992,19,Club Sandwich,Food,9.0
1898,992,6,Mocha,Coffee,4.75
1899,993,1,Espresso,Coffee,2.5
1900,993,16,Avocado Toast,Food,8.5
1901,993,16,Avocado Toast,Food,8.5
1902,993,5,Flat White,Coffee,4.0
1903,994,11,Fresh OJ,Cold Drink,3.5
1904,995,11,Fresh OJ,Cold Drink,3.5
1905,995,12,Smoothie,Cold Drink,5.0
1906,996,4,Latte,Coffee,4.5
1907,996,19,Club Sandwich,Food,9.0
1908,997,16,Avocado Toast,Food,8.5
1909,998,13,Croissant,Pastry,3.0
1910,999,6,Mocha,Coffee,4.75
1911,999,3,Cappuccino,Coffee,4.0
1912,999,2,Americano,Coffee,3.0
1913,1000,4,Latte,Coffee,4.5
1914,1000,16,Avocado Toast,Food,8.5
1915,1000,13,Croissant,Pastry,3.0
1916,1000,3,Cappuccino,Coffee,4.0
1917,1001,3,Cappuccino,Coffee,4.0
1918,1002,4,Latte,Coffee,4.5
1919,1003,18,Granola Bowl,Food,7.0
1920,1003,5,Flat White,Coffee,4.0
1921,1004,18,Granola Bowl,Food,7.0
1922,1005,6,Mocha,Coffee,4.75
1923,1005,19,Club Sandwich,Food,9.0
1924,1006,1,Espresso,Coffee,2.5
1925,1006,14,Blueberry Muffin,Pastry,3.25
1926,1007,1,Espresso,Coffee,2.5
1927,1007,2,Americano,Coffee,3.0
1928,1007,15,Banana Bread,Pastry,3.5
1929,1007,4,Latte,Coffee,4.5
1930,1008,13,Croissant,Pastry,3.0
1931,1009,2,Americano,Coffee,3.0
